,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
3416,3416,"This meant that uranium gives off rays after being exposed to sunlight. Becquerel was a good scientist, so he wanted to repeat his experiment to confirm his results. He placed more uranium on another photographic plate.",Becquerel was a good scientist,"why did becquerel want to repeat his experiment ?
",72,101,[CLS],0.0
3417,3417,"This meant that uranium gives off rays after being exposed to sunlight. Becquerel was a good scientist, so he wanted to repeat his experiment to confirm his results. He placed more uranium on another photographic plate.",he wanted to repeat his experiment to confirm his results,"why did becquerel place more uranium on another photographic plate ?
",107,163,[CLS],0.0
3418,3418,"He placed more uranium on another photographic plate. However, the day had turned cloudy, so he tucked the plate and uranium in a drawer to try again another day. He wasnt expecting the uranium to leave an image on the plate without first being exposed to sunlight.","However, the day had turned cloudy","why did he place more uranium on another photographic plate ?
",54,87,he wasnt expecting the uranium to leave an image on the plate without first being exposed to sunlight,0.0
3419,3419,"He placed more uranium on another photographic plate. However, the day had turned cloudy, so he tucked the plate and uranium in a drawer to try again another day. He wasnt expecting the uranium to leave an image on the plate without first being exposed to sunlight.",he tucked the plate and uranium in a drawer to try again another day,"why did he place more uranium on another photographic plate ?
",93,160,he wasnt expecting the uranium to leave an image on the plate without first being exposed to sunlight,0.2962962962962963
3420,3420,"These isotopes are called radioisotopes. Their nuclei are unstable, so they break down, or decay, and emit radiation. Q:",Their nuclei are unstable,"why are these isotopes called radioisotopes ?
",41,65,their nuclei are unstable,1.0
3421,3421,"These isotopes are called radioisotopes. Their nuclei are unstable, so they break down, or decay, and emit radiation. Q:","they break down, or decay, and emit radiation","why are these isotopes called radioisotopes ?
",71,115,their nuclei are unstable,0.0
3422,3422,"These carbon atoms are called carbon-12, where 12 is the number of protons (6) plus neutrons (6). This gives carbon-12 nuclei a 1:1 ratio of protons to neutrons, so carbon-12 nuclei are stable. Some carbon atoms have more than 6 neutrons, either 7 or 8.",This gives carbon-12 nuclei a 1:1 ratio of protons to neutrons,"why are carbon - 12 nuclei stable ?
",98,159,"1 : 1 ratio of protons to neutrons , so carbon - 12 nuclei are stable",0.5217391304347826
3423,3423,"These carbon atoms are called carbon-12, where 12 is the number of protons (6) plus neutrons (6). This gives carbon-12 nuclei a 1:1 ratio of protons to neutrons, so carbon-12 nuclei are stable. Some carbon atoms have more than 6 neutrons, either 7 or 8.",carbon-12 nuclei are stable,"why do carbon - 12 nuclei have a 1 : 1 ratio of protons to neutrons ?
",165,191,carbon - 12 nuclei are stable,0.6666666666666665
3424,3424,"Carbon atoms with 8 neutrons are called carbon-14 (6 protons+8 neutrons). The nuclei of carbon-14 atoms are unstable because they have too many neutrons relative to protons, so they gradually decay. Q: What is the proton-to-neutron ratio of carbon-14 nuclei?",The nuclei of carbon-14 atoms are unstable because they have too many neutrons relative to protons,"why do carbon - 14 atoms gradually decay ?
",74,171,[CLS],0.0
3425,3425,"Carbon atoms with 8 neutrons are called carbon-14 (6 protons+8 neutrons). The nuclei of carbon-14 atoms are unstable because they have too many neutrons relative to protons, so they gradually decay. Q: What is the proton-to-neutron ratio of carbon-14 nuclei?",they gradually decay,"what happens to the nuclei of carbon - 14 atoms because they have too many neutrons relative to protons ?
",177,196,gradually decay,0.8
3426,3426,"In this reaction, a potassium ion replaces one of the hydrogen atoms in each molecule of water. Potassium is a highly reactive group 1 alkali metal, so its reaction with water is explosive. Q",Potassium is a highly reactive group 1 alkali metal,"why is potassium ' s reaction with water explosive ?
",96,146,[CLS],0.0
3427,3427,"In this reaction, a potassium ion replaces one of the hydrogen atoms in each molecule of water. Potassium is a highly reactive group 1 alkali metal, so its reaction with water is explosive. Q",its reaction with water is explosive,"why is potassium a highly reactive group 1 alkali metal ?
",152,187,[CLS],0.0
3428,3428,"A: The alpha particles would penetrate the gold foil. Alpha particles are positive, so they might be repelled by any areas of positive charge inside the gold atoms. Assuming a plum pudding model of the atom, Rutherford predicted that the areas of positive charge in the gold atoms would deflect, or bend, the path of all the alpha particles as they passed through.",Alpha particles are positive,"why would they be repelled by any areas of positive charge inside the gold atoms ?
",54,81,[CLS],0.0
3429,3429,"A: The alpha particles would penetrate the gold foil. Alpha particles are positive, so they might be repelled by any areas of positive charge inside the gold atoms. Assuming a plum pudding model of the atom, Rutherford predicted that the areas of positive charge in the gold atoms would deflect, or bend, the path of all the alpha particles as they passed through.",they might be repelled by any areas of positive charge inside the gold atoms,"why are alpha particles positive ?
",87,162,[CLS],0.0
3430,3430,"What properties might larger alkanes have? A: Alkanes with more carbon atoms have higher boiling and melting points, so some of them are solids at room temperature. ",A: Alkanes with more carbon atoms have higher boiling and melting points,"why are some of them solids at room temperature ?
",43,114,higher boiling and melting points,0.625
3431,3431,"What properties might larger alkanes have? A: Alkanes with more carbon atoms have higher boiling and melting points, so some of them are solids at room temperature. ",some of them are solids at room temperature,"why do alkanes with more carbon atoms have higher boiling and melting points ?
",120,162,higher boiling and melting points,0.0
3432,3432,"In the screw on the right, the threads of the inclined plane are closer together. This screw has a greater mechanical advantage and is easier to turn than the screw on the left, so it takes less force to penetrate the wood with the right screw. The trade-off is that more turns of the screw are needed to do the job because the distance over which the input force must be applied is greater.",This screw has a greater mechanical advantage and is easier to turn than the screw on the left,"why are the threads of the inclined plane closer together in the screw on the right ?
",82,175,the distance over which the input force must be applied is greater,0.16
3433,3433,"In the screw on the right, the threads of the inclined plane are closer together. This screw has a greater mechanical advantage and is easier to turn than the screw on the left, so it takes less force to penetrate the wood with the right screw. The trade-off is that more turns of the screw are needed to do the job because the distance over which the input force must be applied is greater.",it takes less force to penetrate the wood with the right screw,"why is this screw easier to turn than the screw on the left ?
",181,242,[CLS],0.0
3434,3434,"A reasonable estimate is 47 mL. In this measurement, the first digit (4) is known for certain and the second digit (7) is an estimate, so the measurement has two significant figures. Now look at the graduated cylinder sketched below.",the first digit (4) is known for certain and the second digit (7) is an estimate,"why does the measurement have two significant figures ?
",53,132,[CLS],0.0
3435,3435,"A reasonable estimate is 47 mL. In this measurement, the first digit (4) is known for certain and the second digit (7) is an estimate, so the measurement has two significant figures. Now look at the graduated cylinder sketched below.",the measurement has two significant figures,"why is the second digit ( 7 ) an estimate ?
",138,180,[CLS],0.0
3436,3436,"First, its important to note that you should read the amount of liquid at the bottom of its curved surface. This falls about half way between the mark for 36 mL and the mark for 37 mL, so a reasonable estimate would be 36.5 mL. Q: How many significant figures does this measurement have?",This falls about half way between the mark for 36 mL and the mark for 37 mL,"where does the amount of liquid at the bottom of its curved surface fall ?
",108,182,[CLS],0.0
3437,3437,"First, its important to note that you should read the amount of liquid at the bottom of its curved surface. This falls about half way between the mark for 36 mL and the mark for 37 mL, so a reasonable estimate would be 36.5 mL. Q: How many significant figures does this measurement have?",a reasonable estimate would be 36.5 mL. Q,"how many significant figures does this measurement have ?
",188,228,[CLS],0.0
3438,3438,"Zeros within a number between nonzero digits are always significant. For example, in the number 106.1, the zero is significant, so this number has four significant figures. Zeros that show only where the decimal point falls are not significant.","in the number 106.1, the zero is significant","why does this number have four significant figures ?
",82,125,[CLS],0.0
3439,3439,"Zeros within a number between nonzero digits are always significant. For example, in the number 106.1, the zero is significant, so this number has four significant figures. Zeros that show only where the decimal point falls are not significant.",this number has four significant figures,"how many significant figures does the zero have in the number 106 . 1 ?
",131,170,[CLS],0.0
3440,3440,"Most people commonly use the term sound to mean what they hear when sound waves enter their ears. The tree above generated sound waves when it fell to the ground, so it made sound according to the scientific definition. But the sound wasnt detected by a persons ears if there was nobody in the forest.",The tree above generated sound waves when it fell to the ground,"why did it make sound according to the scientific definition ?
",98,160,the tree above generated sound waves when it fell to the ground,1.0
3441,3441,"Most people commonly use the term sound to mean what they hear when sound waves enter their ears. The tree above generated sound waves when it fell to the ground, so it made sound according to the scientific definition. But the sound wasnt detected by a persons ears if there was nobody in the forest.",it made sound according to the scientific definition,"why did the tree above generate sound waves when it fell to the ground ?
",166,217,[CLS],0.0
3442,3442,But the sound wasnt detected by a persons ears if there was nobody in the forest. So the answer to the riddle is both yes and no! ,But the sound wasnt detected by a persons ears if there was nobody in the forest,"was the sound detected by a persons ears if there was nobody in the forest ?
",0,79,[CLS],0.0
3443,3443,But the sound wasnt detected by a persons ears if there was nobody in the forest. So the answer to the riddle is both yes and no! ,the answer to the riddle is both yes and no,"is the sound detected by a persons ears if there was nobody in the forest ?
",85,127,[CLS],0.0
3444,3444,"A: It wouldnt unless the vibrations were carried by another medium. Sound waves are mechanical waves, so they can travel only though matter and not through empty space. ",Sound waves are mechanical waves,"why can they travel only through matter and not through empty space ?
",68,99,[CLS],0.0
3445,3445,"A: It wouldnt unless the vibrations were carried by another medium. Sound waves are mechanical waves, so they can travel only though matter and not through empty space. ",they can travel only though matter and not through empty space,"why are sound waves mechanical waves ?
",105,166,[CLS],0.0
3446,3446,"You can compare the speed of sound in dry air at different temperatures in the following Table 1.2. At a lower temperature, particles of the medium are moving more slowly, so it takes them longer to transfer the energy of the sound waves. Temperature of Air 0","At a lower temperature, particles of the medium are moving more slowly","why does it take them longer to transfer the energy of the sound waves ?
",100,169,"at a lower temperature , particles of the medium are moving more slowly",1.0
3447,3447,"You can compare the speed of sound in dry air at different temperatures in the following Table 1.2. At a lower temperature, particles of the medium are moving more slowly, so it takes them longer to transfer the energy of the sound waves. Temperature of Air 0",it takes them longer to transfer the energy of the sound waves,"why are particles of the medium moving more slowly at a lower temperature ?
",175,236,,0.0
3448,3448,"What happens when you have become negatively charged and your hand approaches the metal doorknocker? Your negatively charged hand repels electrons in the metal, so the electrons move to the other side of the knocker. This makes the side of the knocker closest to your hand positively charged.",Your negatively charged hand repels electrons in the metal,"what happens when you have become negatively charged and your hand approaches the metal doorknocker ?
",101,158,"your negatively charged hand repels electrons in the metal , so the electrons move to the other side of the knocker . this makes the side of the knocker closest to your hand positively charged",0.45714285714285713
3449,3449,"What happens when you have become negatively charged and your hand approaches the metal doorknocker? Your negatively charged hand repels electrons in the metal, so the electrons move to the other side of the knocker. This makes the side of the knocker closest to your hand positively charged.",the electrons move to the other side of the knocker,"what happens when your negatively charged hand repels electrons in the metal ?
",164,214,positively charged,0.0
3450,3450,"The negative charges are concentrated at the base of the clouds, and the positive charges are concentrated at the top. The negative charges repel electrons on the ground beneath them, so the ground below the clouds becomes positively charged. At first, the atmosphere prevents electrons from flowing away from areas of negative charge and toward areas of positive charge.",The negative charges repel electrons on the ground beneath them,"why does the ground below the clouds become positively charged ?
",119,181,[CLS],0.0
3451,3451,"The negative charges are concentrated at the base of the clouds, and the positive charges are concentrated at the top. The negative charges repel electrons on the ground beneath them, so the ground below the clouds becomes positively charged. At first, the atmosphere prevents electrons from flowing away from areas of negative charge and toward areas of positive charge.",the ground below the clouds becomes positively charged,"why do the negative charges repel electrons on the ground beneath them ?
",187,240,[CLS],0.0
3452,3452,"Thats because air, like other gases, is a poor conductor of thermal energy. The particles of gases are relatively far apart, so they dont bump into each other or into other things as often as the more closely spaced particles of liquids or solids. Therefore, particles of gases have fewer opportunities to transfer thermal energy.",The particles of gases are relatively far apart,"why do particles of gases not bump into each other or into other things as often as the more closely spaced particles of liquids or solids ?
",76,122,,0.0
3453,3453,"Thats because air, like other gases, is a poor conductor of thermal energy. The particles of gases are relatively far apart, so they dont bump into each other or into other things as often as the more closely spaced particles of liquids or solids. Therefore, particles of gases have fewer opportunities to transfer thermal energy.",they dont bump into each other or into other things as often as the more closely spaced particles of liquids or solids,"why are the particles of gases relatively far apart ?
",128,245,[CLS],0.0
3454,3454," Thomson also knew that atoms are neutral in electric charge, so he asked the same question: How can atoms contain negative particles and still be neutral? He hypothesized that the rest of the atom must be positively charged in order to cancel out the negative charge of the electrons.",Thomson also knew that atoms are neutral in electric charge,"why did thomson ask the same question ?
",1,59,,0.0
3455,3455," Thomson also knew that atoms are neutral in electric charge, so he asked the same question: How can atoms contain negative particles and still be neutral? He hypothesized that the rest of the atom must be positively charged in order to cancel out the negative charge of the electrons.",he asked the same question: How can atoms contain negative particles and still be neutral,"why did thomson know that atoms are neutral in electric charge ?
",65,153,"[CLS] thomson also knew that atoms are neutral in electric charge , so he asked the same question : how can atoms contain negative particles and still be neutral ? he hypothesized that the rest of the atom must be positively charged in order to cancel out the negative charge of the electrons",0.4745762711864407
3456,3456,": Today we know that all of the positive charge in an atom is concentrated in a tiny central area called the nucleus, with the electrons swirling through empty space around it, as in the Figure 1.4. The nucleus was discovered just a few years after Thomson discovered the electron, so the plum pudding model was soon rejected. ",The nucleus was discovered just a few years after Thomson discovered the electron,"why was the plum pudding model rejected ?
",199,279,[CLS],0.0
3457,3457,": Today we know that all of the positive charge in an atom is concentrated in a tiny central area called the nucleus, with the electrons swirling through empty space around it, as in the Figure 1.4. The nucleus was discovered just a few years after Thomson discovered the electron, so the plum pudding model was soon rejected. ",the plum pudding model was soon rejected,"why was the nucleus discovered just a few years after thomson discovered the electron ?
",285,324,"[CLS] : today we know that all of the positive charge in an atom is concentrated in a tiny central area called the nucleus , with the electrons swirling through empty space around it , as in the figure 1 . 4 . the nucleus was discovered just a few years after thomson discovered the electron , so the plum pudding model was soon rejected",0.2181818181818182
3458,3458,"Conduction occurs when there is direct contact between materials that differ in their ability to give up or accept electrons. A van de Graff generator produces a negative charge on its dome, so it tends to give up electrons. Human hands are positively charged, so they tend to accept electrons.",A van de Graff generator produces a negative charge on its dome,"why does it tend to give up electrons ?
",126,188,[CLS],0.0
3459,3459,"Conduction occurs when there is direct contact between materials that differ in their ability to give up or accept electrons. A van de Graff generator produces a negative charge on its dome, so it tends to give up electrons. Human hands are positively charged, so they tend to accept electrons.",it tends to give up electrons,"why does a van de graff generator produce a negative charge on its dome ?
",194,222,[CLS],0.0
3460,3460,"A van de Graff generator produces a negative charge on its dome, so it tends to give up electrons. Human hands are positively charged, so they tend to accept electrons. Therefore, electrons flow from the dome to the mans hand when they are in contact.",Human hands are positively charged,"why do human hands tend to accept electrons ?
",99,132,[CLS],0.0
3461,3461,"A van de Graff generator produces a negative charge on its dome, so it tends to give up electrons. Human hands are positively charged, so they tend to accept electrons. Therefore, electrons flow from the dome to the mans hand when they are in contact.",they tend to accept electrons,"why are human hands positively charged ?
",138,166,[CLS],0.0
3462,3462,"They are all radioactive. This means that they are unstable, so they decay into different, more stable elements. Many of the actinides do not occur in nature but are made in laboratories.",This means that they are unstable,"why are they all radioactive ?
",26,58,they are unstable,0.6666666666666666
3463,3463,"They are all radioactive. This means that they are unstable, so they decay into different, more stable elements. Many of the actinides do not occur in nature but are made in laboratories.","they decay into different, more stable elements","why are they all radioactive ?
",64,110,they are unstable,0.2
3464,3464,: There is sliding friction between the brake pads and bike rims each time you use your bikes brakes. This friction slows the rolling wheels so you can stop. ,This friction slows the rolling wheels,"why do you stop ?
",102,139,slows the rolling wheels so you can stop,0.5
3465,3465,: There is sliding friction between the brake pads and bike rims each time you use your bikes brakes. This friction slows the rolling wheels so you can stop. ,you can stop,"for what purpose do the rolling wheels slow when you use your bikes brakes each time ?
",144,155,slows the rolling wheels so you can stop,0.6
3466,3466,A: The time it takes the wave to reach the bottom is 2 seconds. So the distance from the ship to the bottom of the water is: Distance = 1437 m/s,it takes the wave to reach the bottom is 2 seconds,"what is the time it takes the wave to reach the bottom ?
",12,61,[CLS],0.0
3467,3467,A: The time it takes the wave to reach the bottom is 2 seconds. So the distance from the ship to the bottom of the water is: Distance = 1437 m/s,the distance from the ship to the bottom of the water is: Distance = 1437,"what is the distance from the ship to the bottom of the water ?
",67,139,[CLS],0.0
3468,3468,"Alkenes with the same atoms but different shapes are called isomers. Smaller alkenes have relatively high boiling and melting points, so they are gases at room temperature. Larger alkenes have lower boiling and melting points, so they are liquids or waxy solids at room temperature.",Smaller alkenes have relatively high boiling and melting points,"why are they gases at room temperature ?
",69,131,[CLS],0.0
3469,3469,"Alkenes with the same atoms but different shapes are called isomers. Smaller alkenes have relatively high boiling and melting points, so they are gases at room temperature. Larger alkenes have lower boiling and melting points, so they are liquids or waxy solids at room temperature.",they are gases at room temperature,"why do smaller alkenes have relatively high boiling and melting points ?
",137,170,[CLS],0.0
3470,3470,"Smaller alkenes have relatively high boiling and melting points, so they are gases at room temperature. Larger alkenes have lower boiling and melting points, so they are liquids or waxy solids at room temperature. The bananas on the left were stored in a special bag that absorbs ethene.",Larger alkenes have lower boiling and melting points,"why are they liquids or waxy solids at room temperature ?
",104,155,[CLS],0.0
3471,3471,"Smaller alkenes have relatively high boiling and melting points, so they are gases at room temperature. Larger alkenes have lower boiling and melting points, so they are liquids or waxy solids at room temperature. The bananas on the left were stored in a special bag that absorbs ethene.",they are liquids or waxy solids at room temperature,"why do larger alkenes have lower boiling and melting points ?
",161,211,[CLS],0.0
3472,3472,"Atoms of group 18 elements have eight valence electrons (or two in the case of helium). These elements already have a full outer energy level, so they are very stable. As a result, they rarely if ever react with other elements.",These elements already have a full outer energy level,"why are atoms of group 18 elements very stable ?
",88,140,[CLS] atoms of group 18 elements have eight valence electrons ( or two in the case of helium ) . these elements already have a full outer energy level,0.5
3473,3473,"Atoms of group 18 elements have eight valence electrons (or two in the case of helium). These elements already have a full outer energy level, so they are very stable. As a result, they rarely if ever react with other elements.",they are very stable,"why do atoms of group 18 elements already have a full outer energy level ?
",146,165,"[CLS] atoms of group 18 elements have eight valence electrons ( or two in the case of helium ) . these elements already have a full outer energy level , so they are very stable",0.2424242424242424
3474,3474,"Typically, the dots are drawn as if there is a square surrounding the element symbol with up to two dots per side. An element never has more than eight valence electrons, so there cant be more than eight dots per atom. Q: Carbon (C) has four valence electrons.",An element never has more than eight valence electrons,"why cant be more than eight dots per atom ?
",115,168,an element never has more than eight valence electrons,1.0
3475,3475,"Typically, the dots are drawn as if there is a square surrounding the element symbol with up to two dots per side. An element never has more than eight valence electrons, so there cant be more than eight dots per atom. Q: Carbon (C) has four valence electrons.",there cant be more than eight dots per atom,"an element never has more than eight valence electrons , so what ?
",174,216,there cant be more than eight dots per atom,1.0
3476,3476,"The copper wires in the cable in the Figure 1.5 are coated with plastic. Copper is an excellent conductor of electricity, so it is used for wires that carry electric current. Plastic contains mainly carbon, which cannot conduct electricity, so it is used as insulation on the wires.",Copper is an excellent conductor of electricity,"why is copper used for wires that carry electric current ?
",73,119,"carbon , which cannot conduct electricity , so it is used as insulation",0.23529411764705885
3477,3477,"The copper wires in the cable in the Figure 1.5 are coated with plastic. Copper is an excellent conductor of electricity, so it is used for wires that carry electric current. Plastic contains mainly carbon, which cannot conduct electricity, so it is used as insulation on the wires.",it is used for wires that carry electric current,"for what purpose is copper an excellent conductor of electricity ?
",125,172,insulation,0.0
3478,3478,"Copper is an excellent conductor of electricity, so it is used for wires that carry electric current. Plastic contains mainly carbon, which cannot conduct electricity, so it is used as insulation on the wires. Q: Why do copper and carbon differ in their ability to conduct electricity?","Plastic contains mainly carbon, which cannot conduct electricity","why is it used as insulation on the wires ?
",102,165,[CLS],0.0
3479,3479,"Copper is an excellent conductor of electricity, so it is used for wires that carry electric current. Plastic contains mainly carbon, which cannot conduct electricity, so it is used as insulation on the wires. Q: Why do copper and carbon differ in their ability to conduct electricity?",it is used as insulation on the wires,"for what purpose does plastic contain mainly carbon ?
",171,207,[CLS],0.0
3480,3480,"Why is this a good idea? A: Light-colored clothes absorb less light and reflect more light than dark-colored clothes, so they keep people cooler. ",: Light-colored clothes absorb less light and reflect more light than dark-colored clothes,"why is this a good idea ?
",26,115,"light - colored clothes absorb less light and reflect more light than dark - colored clothes , so they keep people cooler",0.6451612903225806
3481,3481,"Why is this a good idea? A: Light-colored clothes absorb less light and reflect more light than dark-colored clothes, so they keep people cooler. ",they keep people cooler,"why do light - colored clothes absorb less light and reflect more light than dark - colored clothing ?
",121,143,they keep people cooler,1.0
3482,3482,"In the Figure 1.1, the smooth surface of the still water in the pond on the left reflects light in this way. When light is reflected from a rough surface, the waves of light are reflected in many different directions, so a clear image does not form. This is called diffuse reflection.","When light is reflected from a rough surface, the waves of light are reflected in many different directions","why does a clear image not form ?
",109,215,[CLS],0.0
3483,3483,"In the Figure 1.1, the smooth surface of the still water in the pond on the left reflects light in this way. When light is reflected from a rough surface, the waves of light are reflected in many different directions, so a clear image does not form. This is called diffuse reflection.",a clear image does not form,"what happens when waves of light are reflected in many different directions ?
",221,247,"[CLS] in the figure 1 . 1 , the smooth surface of the still water in the pond on the left reflects light in this way . when light is reflected from a rough surface , the waves of light are reflected in many different directions , so a clear image does not form",0.21739130434782605
3484,3484,It fine-tunes the focus so an image forms on the retina at the back of the eye. Tiny muscles control the shape of the lens to focus images of close or distant objects.,fine-tunes the focus,"why does an image form on the retina at the back of the eye ?
",3,22,,0.0
3485,3485,It fine-tunes the focus so an image forms on the retina at the back of the eye. Tiny muscles control the shape of the lens to focus images of close or distant objects.,an image forms on the retina at the back of the eye,"for what purpose does it fine - tune the focus ?
",27,77,[CLS],0.0
3486,3486,"It also interprets the image as though it were right-side up. The brain does this automatically, so what we see always appears right-side up. The brain also interprets what we are seeing.",The brain does this automatically,"why does what we see always appear right side up ?
",62,94,why does what we see always appear right side up,0.14285714285714288
3487,3487,"It also interprets the image as though it were right-side up. The brain does this automatically, so what we see always appears right-side up. The brain also interprets what we are seeing.",what we see always appears right-side up,"why does the brain do this automatically ?
",100,139,,0.0
3488,3488,"Hyperopia can be corrected with convex lenses. The lenses focus images farther forward in the eye, so they fall on the retina instead of behind it. Q: Joey has hyperopia.",The lenses focus images farther forward in the eye,"why do the lenses fall on the retina instead of behind it ?
",47,96,,0.0
3489,3489,"Hyperopia can be corrected with convex lenses. The lenses focus images farther forward in the eye, so they fall on the retina instead of behind it. Q: Joey has hyperopia.",they fall on the retina instead of behind it,"why do the lenses focus images farther forward in the eye ?
",102,145,[CLS],0.0
3490,3490,"Myopia can be corrected with concave lenses. The lenses focus images farther back in the eye, so they fall on the retina instead of in front of it. Q: Sometimes squinting the eyes can help someone see more clearly.",The lenses focus images farther back in the eye,"why do the images fall on the retina instead of in front of it ?
",45,91,[CLS],0.0
3491,3491,"Myopia can be corrected with concave lenses. The lenses focus images farther back in the eye, so they fall on the retina instead of in front of it. Q: Sometimes squinting the eyes can help someone see more clearly.",they fall on the retina instead of in front of it,"why do the lenses focus images farther back in the eye ?
",97,145,[CLS],0.0
3492,3492,"For example, to generate a higher-frequency wave in a rope, you must move the rope up and down more quickly. This takes more energy, so a higher-frequency wave has more energy than a lower-frequency wave with the same amplitude. You can see examples of different frequencies in the Figure 1.2 (Amplitude is the distance that particles of the medium move when the energy of a wave passes through them.)",This takes more energy,"why does a higher frequency wave have more energy than a lower frequency wave with the same amplitude ?
",109,130,this takes more energy,1.0
3493,3493,"For example, to generate a higher-frequency wave in a rope, you must move the rope up and down more quickly. This takes more energy, so a higher-frequency wave has more energy than a lower-frequency wave with the same amplitude. You can see examples of different frequencies in the Figure 1.2 (Amplitude is the distance that particles of the medium move when the energy of a wave passes through them.)",a higher-frequency wave has more energy than a lower-frequency wave with the same amplitude,"what happens when you move the rope up and down more quickly ?
",136,226,"this takes more energy , so a higher - frequency wave has more energy",0.36363636363636365
3494,3494,"It is the ratio of the output force to the input force. A wedge applies more force to the object (output force) than the user applies to the wedge (input force), so the mechanical advantage of a wedge is greater than 1. A longer, thinner wedge has a greater mechanical advantage than a shorter, wider wedge.",A wedge applies more force to the object (output force) than the user applies to the wedge (input force),"why is the mechanical advantage of a wedge greater than 1 ?
",56,159,1,0.0
3495,3495,"It is the ratio of the output force to the input force. A wedge applies more force to the object (output force) than the user applies to the wedge (input force), so the mechanical advantage of a wedge is greater than 1. A longer, thinner wedge has a greater mechanical advantage than a shorter, wider wedge.",the mechanical advantage of a wedge is greater than 1,"what is the mechanical advantage of a wedge ?
",165,217,1,0.2222222222222222
3496,3496,"A longer, thinner wedge has a greater mechanical advantage than a shorter, wider wedge. With all wedges, the trade-off is that the output force is applied over a shorter distance, so force may need to be applied to the wedge repeatedly to push it through the object. Q: Which wedge in the Figure 1.3",the trade-off is that the output force is applied over a shorter distance,"what is the trade - off with all wedges ?
",105,177,the output force is applied over a shorter distance,0.8235294117647058
3497,3497,"A longer, thinner wedge has a greater mechanical advantage than a shorter, wider wedge. With all wedges, the trade-off is that the output force is applied over a shorter distance, so force may need to be applied to the wedge repeatedly to push it through the object. Q: Which wedge in the Figure 1.3",force may need to be applied to the wedge repeatedly to push it through the object,"why is the output force applied over a shorter distance ?
",183,264,[CLS],0.0
3498,3498,"Because the output force is less than the input force, the mechanical advantage is less than 1. However, the wheel turns over a greater distance, so it turns faster than the axle. The speed of the wheel is one reason that the Ferris wheel ride is so exciting.","However, the wheel turns over a greater distance","why does the wheel turn faster than the axle ?
",96,143,[CLS],0.0
3499,3499,"Because the output force is less than the input force, the mechanical advantage is less than 1. However, the wheel turns over a greater distance, so it turns faster than the axle. The speed of the wheel is one reason that the Ferris wheel ride is so exciting.",it turns faster than the axle,"why does the wheel turn over a greater distance ?
",149,177,[CLS],0.0
3500,3500,"The speed of the wheel is one reason that the Ferris wheel ride is so exciting. When the input force is applied to the wheel, as it is with a doorknob, the axle turns over a shorter distance but with greater force, so the mechanical advantage is greater than 1. This allows you to turn the doorknob with relatively little effort, while the axle of the doorknob applies enough force to slide the bar into or out of the doorframe.","When the input force is applied to the wheel, as it is with a doorknob, the axle turns over a shorter distance but with greater force","why is the ferris wheel ride so exciting ?
",80,212,[CLS],0.0
3501,3501,"The speed of the wheel is one reason that the Ferris wheel ride is so exciting. When the input force is applied to the wheel, as it is with a doorknob, the axle turns over a shorter distance but with greater force, so the mechanical advantage is greater than 1. This allows you to turn the doorknob with relatively little effort, while the axle of the doorknob applies enough force to slide the bar into or out of the doorframe.",the mechanical advantage is greater than 1,"what is the mechanical advantage when the axle turns over a shorter distance but with greater force ?
",218,259,greater than 1,0.6666666666666666
3502,3502,"Therefore, this weight lifter is doing more work. The two weight lifters on the bottom right are both lifting the weight the same distance, but the weight lifter on the left is lifting a heavier weight, so she is doing more work. ","The two weight lifters on the bottom right are both lifting the weight the same distance, but the weight lifter on the left is lifting a heavier weight","why is this weight lifter doing more work ?
",50,200,lifting a heavier weight,0.25
3503,3503,"Therefore, this weight lifter is doing more work. The two weight lifters on the bottom right are both lifting the weight the same distance, but the weight lifter on the left is lifting a heavier weight, so she is doing more work. ",she is doing more work,"why is the weight lifter on the left lifting a heavier weight ?
",206,227,the weight lifter on the left is lifting a heavier weight,0.15384615384615385
3504,3504,"In physics, work means the use of force to move an object. The teens who are playing basketball in the picture above are using force to move their bodies and the basketball, so they are doing work. The teen who is studying isnt moving anything, so she isnt doing work.",The teens who are playing basketball in the picture above are using force to move their bodies and the basketball,"why are they doing work ?
",59,171,[CLS],0.0
3505,3505,"In physics, work means the use of force to move an object. The teens who are playing basketball in the picture above are using force to move their bodies and the basketball, so they are doing work. The teen who is studying isnt moving anything, so she isnt doing work.",they are doing work,"for what purpose are the teens who are playing basketball using force to move their bodies and the basketball ?
",177,195,work,0.4
3506,3506,"The teens who are playing basketball in the picture above are using force to move their bodies and the basketball, so they are doing work. The teen who is studying isnt moving anything, so she isnt doing work. Not all force that is used to move an object does work.",The teen who is studying isnt moving anything,"why is the teen who is studying not doing work ?
",139,183,[CLS],0.0
3507,3507,"The teens who are playing basketball in the picture above are using force to move their bodies and the basketball, so they are doing work. The teen who is studying isnt moving anything, so she isnt doing work. Not all force that is used to move an object does work.",she isnt doing work,"why is the teen who is studying not moving anything ?
",189,207,[CLS],0.0
3508,3508, The size of particles determines how they are carried by flowing water. This is illustrated in Figure 10.2.,flowing water,"by what means are particles carried ?
",58,70,flowing water,1.0
3509,3509, The size of particles determines how they are carried by flowing water. This is illustrated in Figure 10.2.,The size of particles determines how they are carried,"why are particles carried by flowing water ?
",1,53,[CLS],0.0
