,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
2999,2999,"Like fossil fuels, radioactive elements are limited. In fact, they are relatively rare, so they could run out sooner rather than later. On the other hand, nuclear fission does not release air pollution or cause the other environmental problems associated with burning fossil fuels.",they could run out sooner rather than later,"why are radioactive elements relatively rare ?
",91,133,they could run out sooner rather than later,1.0
3000,3000,"The speed of a moving car or other object at a given instant is called its instantaneous speed. It may vary from moment to moment, so it is hard to calculate. Its easier to calculate the average speed of a moving object than the instantaneous speed.",It may vary from moment to moment,"why is instantaneous speed hard to calculate ?
",96,128,it may vary from moment to moment,1.0
3001,3001,"The speed of a moving car or other object at a given instant is called its instantaneous speed. It may vary from moment to moment, so it is hard to calculate. Its easier to calculate the average speed of a moving object than the instantaneous speed.",it is hard to calculate,"why does the instantaneous speed vary from moment to moment ?
",134,156,so it is hard to calculate,0.9090909090909091
3002,3002,"If the line slopes upward, like the line between A and B in Figure 12.13, velocity is increasing, so acceleration is positive. If the line is horizontal, as it is between B and C, velocity is not changing, so acceleration is zero. If the line slopes downward, like the line between C and D, velocity is decreasing, so acceleration is negative.","If the line is horizontal, as it is between B and C, velocity is not changing","what causes acceleration to be zero ?
",127,203,"if the line is horizontal , as it is between b and c , velocity is not changing",1.0
3003,3003,"If the line slopes upward, like the line between A and B in Figure 12.13, velocity is increasing, so acceleration is positive. If the line is horizontal, as it is between B and C, velocity is not changing, so acceleration is zero. If the line slopes downward, like the line between C and D, velocity is decreasing, so acceleration is negative.",acceleration is zero,"what happens if velocity is not changing ?
",209,228,acceleration is zero,1.0
3004,3004,"If the line is horizontal, as it is between B and C, velocity is not changing, so acceleration is zero. If the line slopes downward, like the line between C and D, velocity is decreasing, so acceleration is negative. You can review the concept of acceleration as well as other chapter concepts by watching the musical video at this URL:","If the line slopes downward, like the line between C and D, velocity is decreasing","what causes acceleration to be negative ?
",104,185,"if the line slopes downward , like the line between c and d , velocity is decreasing",1.0
3005,3005,"If the line is horizontal, as it is between B and C, velocity is not changing, so acceleration is zero. If the line slopes downward, like the line between C and D, velocity is decreasing, so acceleration is negative. You can review the concept of acceleration as well as other chapter concepts by watching the musical video at this URL:",acceleration is negative,"what happens if velocity is decreasing ?
",191,214,acceleration is negative,1.0
3006,3006,"The other dog is pulling on the rope with a force of 12 newtons to the right. These opposing forces are not equal in strength, so they are unbalanced. When opposing forces are unbalanced, the net force is greater than zero.",These opposing forces are not equal in strength,"why are the opposing forces unbalanced ?
",78,124,not equal in strength,0.6666666666666666
3007,3007,"The other dog is pulling on the rope with a force of 12 newtons to the right. These opposing forces are not equal in strength, so they are unbalanced. When opposing forces are unbalanced, the net force is greater than zero.",they are unbalanced,"what happens when the opposing forces are not equal in strength ?
",130,148,they are unbalanced,1.0
3008,3008,"When opposing forces are unbalanced, the net force is greater than zero. The net force on the rope is 2 newtons to the right, so the rope will move to the right. ",The net force on the rope is 2 newtons to the right,"why will the rope move to the right when opposing forces are greater than zero ?
",73,123,the net force on the rope is 2 newtons to the right,1.0
3009,3009,"When opposing forces are unbalanced, the net force is greater than zero. The net force on the rope is 2 newtons to the right, so the rope will move to the right. ",the rope will move to the right,"what happens when the net force on the rope is 2 newtons to the right ?
",129,159,the rope will move to the right,1.0
3010,3010,"This always results in a stronger force than either of the individual forces alone. In this case, the net force on the couch is 45 newtons to the right, so the couch will move to the right. You Try It!",the net force on the couch is 45 newtons to the right,"what causes the couch to move to the right ?
",98,150,the net force on the couch is 45 newtons to the right,1.0
3011,3011,"This always results in a stronger force than either of the individual forces alone. In this case, the net force on the couch is 45 newtons to the right, so the couch will move to the right. You Try It!",the couch will move to the right,"what happens when the net force on the couch is 45 newtons to the right ?
",156,187,the couch will move to the right,1.0
3012,3012,"Friction can work for or against us. For example, putting sand on an icy sidewalk increases friction so you are less likely to slip. On the other hand, too much friction between moving parts in a car engine can cause the parts to wear out.","For example, putting sand on an icy sidewalk increases friction","what causes you to be less likely to slip ?
",37,99,putting sand on an icy sidewalk,0.7142857142857143
3013,3013,"Friction can work for or against us. For example, putting sand on an icy sidewalk increases friction so you are less likely to slip. On the other hand, too much friction between moving parts in a car engine can cause the parts to wear out.",you are less likely to slip,"why does putting sand on an icy sidewalk increase friction ?
",104,130,so you are less likely to slip,0.923076923076923
3014,3014,"But do you know why the rubbing produces heat? Friction causes the molecules on rubbing surfaces to move faster, so they have more heat energy. Heat from friction can be useful.",Friction causes the molecules on rubbing surfaces to move faster,"what causes the molecules on rubbing surfaces to move faster ?
",47,110,friction,0.19999999999999998
3015,3015,"But do you know why the rubbing produces heat? Friction causes the molecules on rubbing surfaces to move faster, so they have more heat energy. Heat from friction can be useful.",they have more heat energy,"why do the molecules on rubbing surfaces move faster ?
",116,141,so they have more heat energy .,0.9090909090909091
3016,3016,"Objects that are closer together have a stronger force of gravity. For example, the moon is closer to Earth than it is to the more massive sun, so the force of gravity is greater between the moon and Earth than between the moon and the sun. Thats why the moon circles around Earth rather than the sun.",the moon is closer to Earth than it is to the more massive sun,"why is the force of gravity greater between the moon and earth ?
",80,141,the moon is closer to earth than it is to the more massive sun,1.0
3017,3017,"Objects that are closer together have a stronger force of gravity. For example, the moon is closer to Earth than it is to the more massive sun, so the force of gravity is greater between the moon and Earth than between the moon and the sun. Thats why the moon circles around Earth rather than the sun.",the force of gravity is greater between the moon and Earth than between the moon and the sun,"why is the moon closer to earth than to the sun ?
",147,238,,0.0
3018,3018,"Why? The brakes stop the car but not your body, so your body keeps moving forward because of inertia. Thats why its important to always wear a seat belt.",The brakes stop the car but not your body,"why is it important to wear a seat belt ?
",5,45,,0.0
3019,3019,"Why? The brakes stop the car but not your body, so your body keeps moving forward because of inertia. Thats why its important to always wear a seat belt.",your body keeps moving forward because of inertia,"why is it important to wear a seat belt ?
",51,99,,0.0
3020,3020,"Balanced forces, which are also equal and opposite, cancel each other out because they act on the same object. Action and reaction forces, in contrast, act on different objects, so they dont cancel each other out and, in fact, often result in motion. For example, in Figure 14.9, the kangaroos action acts on the ground, but the grounds reaction acts on the kangaroo.","Action and reaction forces, in contrast, act on different objects","why do balanced forces not cancel each other out ?
",111,175,because they act on the same object,0.25
3021,3021,"Balanced forces, which are also equal and opposite, cancel each other out because they act on the same object. Action and reaction forces, in contrast, act on different objects, so they dont cancel each other out and, in fact, often result in motion. For example, in Figure 14.9, the kangaroos action acts on the ground, but the grounds reaction acts on the kangaroo.","they dont cancel each other out and, in fact, often result in motion","why do action and reaction forces act on different objects ?
",181,248,"they dont cancel each other out and , in fact , often result in motion",1.0
3022,3022,"The design of the ships hull, on the other hand, causes it to displace much more water than the ball. In fact, the weight of the displaced water is greater than the weight of the ship, so the buoyant force is greater than the force of gravity acting on the ship. As a result, the ship floats.","In fact, the weight of the displaced water is greater than the weight of the ship","why is the buoyant force greater than the force of gravity on the ship ?
",102,182,the weight of the displaced water is greater than the weight of the ship,0.9090909090909091
3023,3023,"The design of the ships hull, on the other hand, causes it to displace much more water than the ball. In fact, the weight of the displaced water is greater than the weight of the ship, so the buoyant force is greater than the force of gravity acting on the ship. As a result, the ship floats.",the buoyant force is greater than the force of gravity acting on the ship,"why does a ship float ?
",188,260,"the weight of the displaced water is greater than the weight of the ship , so the buoyant force is greater than the force of gravity acting on the ship",0.6666666666666666
3024,3024,"'' This amount of power could also be expressed kilowatts. A kilowatt equals 1000 watts, so the 2000-watt hair dryer produces 2 kilowatts of power. Compared with a less powerful device, a more powerful device can either do more work in the same time or do the same work in less time.",A kilowatt equals 1000 watts,"why does a 2000 - watt hair dryer produce 2 kilowatts of power ?
",59,86,a kilowatt equals 1000 watts,1.0
3025,3025,"'' This amount of power could also be expressed kilowatts. A kilowatt equals 1000 watts, so the 2000-watt hair dryer produces 2 kilowatts of power. Compared with a less powerful device, a more powerful device can either do more work in the same time or do the same work in less time.",the 2000-watt hair dryer produces 2 kilowatts of power,"what happens when a kilowatt equals 1000 watts ?
",92,145,the 2000 - watt hair dryer produces 2 kilowatts of power,0.823529411764706
3026,3026,"The teen who is playing tennis in Figure 16.1 is using force to move her tennis racket, so she is doing work. The teen who is studying isnt moving anything, so she is not doing work. Not all force that is used to move an object does work.",The teen who is studying isnt moving anything,"why is the teen in figure 16 not doing work ?
",110,154,using force to move her tennis racket,0.0
3027,3027,"The teen who is playing tennis in Figure 16.1 is using force to move her tennis racket, so she is doing work. The teen who is studying isnt moving anything, so she is not doing work. Not all force that is used to move an object does work.",she is not doing work,"why is the teen in figure 16 . 1 not moving anything ?
",160,180,,0.0
3028,3028,"This occurs with both second-and third-class levers. When the input force is applied farther from the fulcrum, the input distance is greater than the output distance, so the ideal mechanical advantage is greater than 1. This always occurs with second-class levers and may occur with first-class levers.","When the input force is applied farther from the fulcrum, the input distance is greater than the output distance","what happens when the input distance is greater than the output distance ?
",53,164,the ideal mechanical advantage is greater than 1,0.27272727272727276
3029,3029,"This occurs with both second-and third-class levers. When the input force is applied farther from the fulcrum, the input distance is greater than the output distance, so the ideal mechanical advantage is greater than 1. This always occurs with second-class levers and may occur with first-class levers.",the ideal mechanical advantage is greater than 1,"what happens when the input force is greater than the output distance ?
",170,217,the ideal mechanical advantage is greater than 1,1.0
3030,3030,"This always occurs with second-class levers and may occur with first-class levers. When the input force is applied closer to the fulcrum, the input distance is less than the output distance, so the ideal mechanical advantage is less than 1. This always occurs with third-class levers and may occur with first-class levers.","When the input force is applied closer to the fulcrum, the input distance is less than the output distance","what happens when the ideal mechanical advantage is less than 1 ?
",83,188,"when the input force is applied closer to the fulcrum , the input distance is less than the output distance",1.0
3031,3031,"This always occurs with second-class levers and may occur with first-class levers. When the input force is applied closer to the fulcrum, the input distance is less than the output distance, so the ideal mechanical advantage is less than 1. This always occurs with third-class levers and may occur with first-class levers.",the ideal mechanical advantage is less than 1,"what happens when the input force is applied closer to the fulcrum ?
",194,238,"the input distance is less than the output distance , so the ideal mechanical advantage is less than 1",0.6363636363636364
3032,3032,"This always occurs with third-class levers and may occur with first-class levers. When both forces are the same distance from the fulcrum, the input distance equals the output distance, so the ideal mechanical advantage equals 1. This occurs only with first class-levers.","When both forces are the same distance from the fulcrum, the input distance equals the output distance","what happens when the ideal mechanical advantage equals 1 ?
",82,183,"when both forces are the same distance from the fulcrum , the input distance equals the output distance",1.0
3033,3033,"This always occurs with third-class levers and may occur with first-class levers. When both forces are the same distance from the fulcrum, the input distance equals the output distance, so the ideal mechanical advantage equals 1. This occurs only with first class-levers.",the ideal mechanical advantage equals 1,"what happens when the input distance equals the output distance ?
",189,227,the ideal mechanical advantage equals 1,1.0
3034,3034,"In both cases, the direction of the force does not change, but the force is either increased or applied over a greater distance. When the input force is applied to the axle, as it is with a Ferris wheel, the wheel turns with less force, so the ideal mechanical advantage is less than 1. However, the wheel turns over a greater distance, so it turns faster than the axle.","When the input force is applied to the axle, as it is with a Ferris wheel, the wheel turns with less force","why is the ideal mechanical advantage less than 1 ?
",129,234,the wheel turns with less force,0.4347826086956522
3035,3035,"In both cases, the direction of the force does not change, but the force is either increased or applied over a greater distance. When the input force is applied to the axle, as it is with a Ferris wheel, the wheel turns with less force, so the ideal mechanical advantage is less than 1. However, the wheel turns over a greater distance, so it turns faster than the axle.",the ideal mechanical advantage is less than 1,"what happens when the wheel turns with less force ?
",240,284,"the ideal mechanical advantage is less than 1 . however , the wheel turns over a greater distance , so it turns faster than the axle",0.5384615384615384
3036,3036,"When the input force is applied to the axle, as it is with a Ferris wheel, the wheel turns with less force, so the ideal mechanical advantage is less than 1. However, the wheel turns over a greater distance, so it turns faster than the axle. The speed of the wheel is one reason that the Ferris wheel ride is so exciting.","However, the wheel turns over a greater distance","why does the ferris wheel turn faster than the axle ?
",158,205,the wheel turns over a greater distance,0.9090909090909091
3037,3037,"When the input force is applied to the axle, as it is with a Ferris wheel, the wheel turns with less force, so the ideal mechanical advantage is less than 1. However, the wheel turns over a greater distance, so it turns faster than the axle. The speed of the wheel is one reason that the Ferris wheel ride is so exciting.",it turns faster than the axle,"what happens when the wheel turns over a greater distance ?
",211,239,it turns faster than the axle,1.0
3038,3038,"The speed of the wheel is one reason that the Ferris wheel ride is so exciting. When the input force is applied to the wheel, as it is with a steering wheel, the axle turns over a shorter distance but with greater force, so the ideal mechanical advantage is greater than 1. This allows you to turn the steering wheel with relatively little effort, while the axle of the steering wheel applies enough force to turn the car.","When the input force is applied to the wheel, as it is with a steering wheel, the axle turns over a shorter distance but with greater force","why is the ideal mechanical advantage greater than 1 ?
",80,218,"when the input force is applied to the wheel , as it is with a steering wheel , the axle turns over a shorter distance but with greater force",1.0
3039,3039,"The speed of the wheel is one reason that the Ferris wheel ride is so exciting. When the input force is applied to the wheel, as it is with a steering wheel, the axle turns over a shorter distance but with greater force, so the ideal mechanical advantage is greater than 1. This allows you to turn the steering wheel with relatively little effort, while the axle of the steering wheel applies enough force to turn the car.",the ideal mechanical advantage is greater than 1,"what happens when the axle turns over a shorter distance but with greater force ?
",224,271,the ideal mechanical advantage is greater than 1,1.0
3040,3040,The highway in the figure switches back and forth so it climbs up the steep hillside. Both the ramp and the highway are examples of inclined planes.,The highway in the figure switches back and forth,"what causes the highway to climb up the steep hillside ?
",0,48,the highway in the figure switches back and forth,1.0
3041,3041,The highway in the figure switches back and forth so it climbs up the steep hillside. Both the ramp and the highway are examples of inclined planes.,it climbs up the steep hillside,"why does the highway in the figure switch back and forth ?
",53,83,so it climbs up the steep hillside,0.9090909090909091
3042,3042,"The input force is applied to the thick end of a wedge, and it acts over the length of the wedge. The output force pushes against the object on both sides of the wedge, so the output distance is the thickness of the wedge. Therefore, the ideal mechanical advantage of a wedge can be calculated as: Ideal Mechanical Advantage =",The output force pushes against the object on both sides of the wedge,"what causes the output distance to be the thickness of the wedge ?
",98,166,the output force pushes against the object on both sides of the wedge,1.0
3043,3043,"The input force is applied to the thick end of a wedge, and it acts over the length of the wedge. The output force pushes against the object on both sides of the wedge, so the output distance is the thickness of the wedge. Therefore, the ideal mechanical advantage of a wedge can be calculated as: Ideal Mechanical Advantage =",the output distance is the thickness of the wedge,"what happens when the output force pushes against the object on both sides of the wedge ?
",172,220,the output distance is the thickness of the wedge,1.0
3044,3044,"In some of them, the turns (or threads) of the inclined plane are closer together. The closer together the threads are, the longer the inclined plane is relative to the length of the screw or bolt, so the greater its mechanical advantage is. Therefore, if the threads are closer together, you need to apply less force to penetrate the wood or other object.","The closer together the threads are, the longer the inclined plane is relative to the length of the screw or bolt","what causes the mechanical advantage of an inclined plane to be greater ?
",83,195,the longer the inclined plane is relative to the length of the screw or bolt,0.846153846153846
3045,3045,"In some of them, the turns (or threads) of the inclined plane are closer together. The closer together the threads are, the longer the inclined plane is relative to the length of the screw or bolt, so the greater its mechanical advantage is. Therefore, if the threads are closer together, you need to apply less force to penetrate the wood or other object.",the greater its mechanical advantage is,"what happens when the inclined plane is closer to the length of the screw or bolt ?
",201,239,the greater its mechanical advantage,0.888888888888889
3046,3046,"You can experiment with an interactive animation of compound pulleys with various numbers of pulleys at this link:. In a single fixed pulley, only one rope segment lifts the object, so the ideal mechanical advantage is 1. This type of pulley doesnt increase the force, but it does change the direction of the force.",only one rope segment lifts the object,"what happens in a single fixed pulley ?
",142,179,"only one rope segment lifts the object , so the ideal mechanical advantage is 1 .",0.6666666666666666
3047,3047,"You can experiment with an interactive animation of compound pulleys with various numbers of pulleys at this link:. In a single fixed pulley, only one rope segment lifts the object, so the ideal mechanical advantage is 1. This type of pulley doesnt increase the force, but it does change the direction of the force.",the ideal mechanical advantage is 1,"what happens when only one rope segment lifts the object ?
",185,219,the ideal mechanical advantage is 1,1.0
3048,3048,"This allows you to use your weight to pull on one end of the rope and more easily raise the object attached to the other end. In a single moveable pulley, two rope segments lift the object, so the ideal mechanical advantage is 2. This type of pulley doesnt change the direction of the force, but it does increase the force.",two rope segments lift the object,"what happens in a single moveable pulley ?
",155,187,two rope segments lift the object,1.0
3049,3049,"This allows you to use your weight to pull on one end of the rope and more easily raise the object attached to the other end. In a single moveable pulley, two rope segments lift the object, so the ideal mechanical advantage is 2. This type of pulley doesnt change the direction of the force, but it does increase the force.",the ideal mechanical advantage is 2,"what happens in a single moveable pulley ?
",193,227,two rope segments lift the object,0.0
3050,3050,"This type of pulley doesnt change the direction of the force, but it does increase the force. In a compound pulley, two or more rope segments lift the object, so the ideal mechanical advantage is equal to or greater than 2. This type of pulley may or may not change the direction of the force, depending on the number and arrangement of pulleys.",two or more rope segments lift the object,"what happens in a compound pulley ?
",116,156,"two or more rope segments lift the object , so the ideal mechanical advantage is equal to or greater than 2 .",0.56
3051,3051,"This type of pulley doesnt change the direction of the force, but it does increase the force. In a compound pulley, two or more rope segments lift the object, so the ideal mechanical advantage is equal to or greater than 2. This type of pulley may or may not change the direction of the force, depending on the number and arrangement of pulleys.",the ideal mechanical advantage is equal to or greater than 2,"what happens when two or more rope segments lift the object ?
",162,221,"in a compound pulley , two or more rope segments lift the object , so the ideal mechanical advantage is equal to or greater than 2",0.6451612903225806
3052,3052,"When a compound machine consists of a large number of simple machines, friction may become a serious problem, and it may produce a lot of heat. Lubricants such as oil or grease may be used to coat the moving parts so they slide over each other more easily. This is how a cars friction is reduced.",Lubricants such as oil or grease may be used to coat the moving parts,"what can be done to reduce friction in a compound machine ?
",144,212,lubricants such as oil or grease may be used to coat the moving parts so they slide over each other more easily,0.7647058823529412
3053,3053,"When a compound machine consists of a large number of simple machines, friction may become a serious problem, and it may produce a lot of heat. Lubricants such as oil or grease may be used to coat the moving parts so they slide over each other more easily. This is how a cars friction is reduced.",they slide over each other more,"why are lubricants used to coat moving parts ?
",217,247,so they slide over each other more easily,0.8571428571428571
3054,3054,"The rod is a third-class lever, with the fulcrum on one end of the rod, the input force close to the fulcrum, and the output force at the other end of the rod. The output distance is greater than the input distance, so the angler can fling the fishing line far out into the water with just a flick of the wrist. The reel is a wheel and axle that works as a pulley.",The output distance is greater than the input distance,"why is the angler able to fling the fishing line far out into the water ?
",160,213,the output distance is greater than the input distance,1.0
3055,3055,"The rod is a third-class lever, with the fulcrum on one end of the rod, the input force close to the fulcrum, and the output force at the other end of the rod. The output distance is greater than the input distance, so the angler can fling the fishing line far out into the water with just a flick of the wrist. The reel is a wheel and axle that works as a pulley.",the angler can fling the fishing line far out into the water with just a flick of the wrist,"why is the output distance greater than the input distance ?
",219,309,so the angler can fling the fishing line far out into the water with just a flick of the wrist,0.9655172413793104
3056,3056," The atoms that make up matter are in constant motion, so they have kinetic energy. All that motion gives matter thermal energy.",The atoms that make up matter are in constant motion,"why does matter have kinetic energy ?
",1,52,the atoms that make up matter are in constant motion,1.0
3057,3057," The atoms that make up matter are in constant motion, so they have kinetic energy. All that motion gives matter thermal energy.",they have kinetic energy,"why are the atoms that make up matter in constant motion ?
",58,81,so they have kinetic energy,0.888888888888889
3058,3058,"Each of these energy resources is described in Table 17.1. Resources such as sunlight and wind are limitless in supply, so they will never run out. Besides their availability, renewable energy resources also have the advantage of producing little if any pollution and not contributing to global warming.",Resources such as sunlight and wind are limitless in supply,"why is it possible for renewable energy resources to never run out ?
",59,117,limitless in supply,0.4615384615384615
3059,3059,"Each of these energy resources is described in Table 17.1. Resources such as sunlight and wind are limitless in supply, so they will never run out. Besides their availability, renewable energy resources also have the advantage of producing little if any pollution and not contributing to global warming.",they will never run out,"why is sunlight and wind limitless in supply ?
",123,145,they will never run out,1.0
3060,3060,"Either effect may harm ecosystems. Wind Wind is moving air, so it has kinetic energy that can do work. Remember the wind turbines that opened this chapter?",Wind Wind is moving air,"why is there kinetic energy that can do work ?
",35,57,,0.0
3061,3061,"Either effect may harm ecosystems. Wind Wind is moving air, so it has kinetic energy that can do work. Remember the wind turbines that opened this chapter?",it has kinetic energy that can do work,"why is wind wind moving air ?
",63,100,so it has kinetic energy that can do work,0.9411764705882353
3062,3062,"As the fog rolls in, the cables contract and the bridge goes up. Curators from the Outdoor Exploratorium in San Francisco have set up a scope two miles away so you can see how the bridge is moving up or down depending on the weather. For more information on how the bridge moves due to temperature, see http://science.kqed.org/quest/video/quest-lab-bridge-thermometer/.",Curators from the Outdoor Exploratorium in San Francisco have set up a scope two miles away,"how can you see how the bridge moves depending on the weather ?
",65,155,curators from the outdoor exploratorium in san francisco have set up a scope,0.88
3063,3063,"As the fog rolls in, the cables contract and the bridge goes up. Curators from the Outdoor Exploratorium in San Francisco have set up a scope two miles away so you can see how the bridge is moving up or down depending on the weather. For more information on how the bridge moves due to temperature, see http://science.kqed.org/quest/video/quest-lab-bridge-thermometer/.",you can see how the bridge is moving up or down depending on the weather,"why have curators set up a scope two miles away from the bridge ?
",160,231,so you can see how the bridge is moving up or down depending on the weather,0.962962962962963
3064,3064,"Look at the thermometer in Figure 18.2. Particles of the red liquid have greater energy when they are warmer, so they move more and spread apart. This causes the liquid to expand and rise higher in the glass tube.",Particles of the red liquid have greater energy when they are warmer,"why does the liquid expand and rise higher in the glass tube ?
",40,107,particles of the red liquid have greater energy when they are warmer,1.0
3065,3065,"Look at the thermometer in Figure 18.2. Particles of the red liquid have greater energy when they are warmer, so they move more and spread apart. This causes the liquid to expand and rise higher in the glass tube.",they move more and spread apart,"what happens to particles of the red liquid when they are warmer ?
",113,143,greater energy,0.0
3066,3066,"Particles of soup near the bottom of the pot get hot first. They have more energy so they spread out and become less dense. With lower density, these particles rise to the top of the pot (see Figure 18.8).",They have more energy,"why do particles of soup near the bottom of the pot get hot first ?
",60,80,they have more energy,1.0
3067,3067,"Particles of soup near the bottom of the pot get hot first. They have more energy so they spread out and become less dense. With lower density, these particles rise to the top of the pot (see Figure 18.8).",they spread out and become less dense,"why do particles of soup near the bottom of the pot get hotter ?
",85,121,they have more energy,0.18181818181818182
3068,3068,"By the time they reach the top of the pot they have cooled off. They have less energy to move apart, so they become denser. With greater density, the particles sink to the bottom of the pot, and the cycle repeats.",They have less energy to move apart,"why do particles become denser at the top of a pot ?
",64,98,they have less energy to move apart,1.0
3069,3069,"By the time they reach the top of the pot they have cooled off. They have less energy to move apart, so they become denser. With greater density, the particles sink to the bottom of the pot, and the cycle repeats.",they become denser,"what happens when the particles have less energy to move apart ?
",104,121,they become denser,1.0
3070,3070," Particles of gases are farther apart and have fewer collisions, so they are not good at transferring thermal energy. Materials that are poor thermal conductors are called thermal insulators.",Particles of gases are farther apart and have fewer collisions,"why are particles of gases not good at transferring thermal energy ?
",1,62,,0.0
3071,3071," Particles of gases are farther apart and have fewer collisions, so they are not good at transferring thermal energy. Materials that are poor thermal conductors are called thermal insulators.",they are not good at transferring thermal energy,"why are particles of gases not good at transferring thermal energy ?
",68,115,,0.0
3072,3072,"For example, to generate a higher-frequency wave in a rope, you must move the rope up and down more quickly. This takes more energy, so a higher-frequency wave has more energy than a lower-frequency wave with the same amplitude. ",This takes more energy,"why does a higher frequency wave have more energy than a lower frequency wave ?
",109,130,this takes more energy,1.0
3073,3073,"For example, to generate a higher-frequency wave in a rope, you must move the rope up and down more quickly. This takes more energy, so a higher-frequency wave has more energy than a lower-frequency wave with the same amplitude. ",a higher-frequency wave has more energy than a lower-frequency wave with the same amplitude,"what happens when you move the rope up and down more quickly ?
",136,226,,0.0
3074,3074," Sound waves are mechanical waves, so they can travel only though matter and not through empty space. This was demonstrated in the 1600s by a scientist named Robert Boyle.",Sound waves are mechanical waves,"why can sound waves travel only through matter and not through empty space ?
",1,32,so they can travel only though matter and not through empty space .,0.0
3075,3075," Sound waves are mechanical waves, so they can travel only though matter and not through empty space. This was demonstrated in the 1600s by a scientist named Robert Boyle.",they can travel only though matter and not through empty space,"why are sound waves mechanical waves ?
",38,99,so they can travel only though matter and not through empty space,0.9565217391304348
3076,3076,"This makes the siren sound higher in pitch. After the car speeds by the person on the left (position A), the sound waves get more and more spread out, so they have a lower frequency. This makes the siren sound lower in pitch.","After the car speeds by the person on the left (position A), the sound waves get more and more spread out","why does the siren sound lower in pitch ?
",44,148,"after the car speeds by the person on the left ( position a ) , the sound waves get more and more spread out , so they have a lower frequency",0.8648648648648648
3077,3077,"This makes the siren sound higher in pitch. After the car speeds by the person on the left (position A), the sound waves get more and more spread out, so they have a lower frequency. This makes the siren sound lower in pitch.",they have a lower frequency,"what happens when the sound waves are spread out ?
",154,180,"after the car speeds by the person on the left ( position a ) , the sound waves get more and more spread out , so they have a lower frequency",0.32
3078,3078,"This changes even the loudest sounds to just a soft hiss. Sounds that people need to hear, such as the voices of co-workers, are not interfered with in this way and may be amplified instead so they can be heard more clearly. This type of hearing protector is recommended for higher noise levels and situations where its important to be able to hear lower-decibel sounds.","Sounds that people need to hear, such as the voices of co-workers, are not interfered with in this way and may be amplified instead","why is this type of hearing protector useful ?
",58,188,to be able to hear lower - decibel sounds,0.25806451612903225
3079,3079,"This changes even the loudest sounds to just a soft hiss. Sounds that people need to hear, such as the voices of co-workers, are not interfered with in this way and may be amplified instead so they can be heard more clearly. This type of hearing protector is recommended for higher noise levels and situations where its important to be able to hear lower-decibel sounds.",they can be heard more clearly,"why are the voices of co - workers amplified ?
",193,222,so they can be heard more clearly,0.923076923076923
3080,3080,"What is the distance from the surface to the bottom of the water? The sound wave travels to the bottom and back in 2 seconds, so it travels from the surface to the bottom in 1 second. Therefore, the distance from the surface to the bottom is: Distance = 1437",The sound wave travels to the bottom and back in 2 seconds,"what happens when a sound wave travels from the surface to the bottom of the water ?
",66,123,,0.0
3081,3081,"What is the distance from the surface to the bottom of the water? The sound wave travels to the bottom and back in 2 seconds, so it travels from the surface to the bottom in 1 second. Therefore, the distance from the surface to the bottom is: Distance = 1437",it travels from the surface to the bottom in 1 second,"why does the sound wave travel from the surface to the bottom in 2 seconds ?
",129,181,"the sound wave travels to the bottom and back in 2 seconds , so it travels from the surface to the bottom in 1 second",0.6206896551724138
3082,3082,"Waves traveling through a medium lose some energy to the medium. However, when an electromagnetic wave travels through space, no energy is lost, so the wave doesnt get weaker as it travels. However, the energy is ""diluted"" as it spreads out over an ever-larger area as it travels away from the source.","when an electromagnetic wave travels through space, no energy is lost","why does a wave not get weaker as it travels ?
",74,142,"when an electromagnetic wave travels through space , no energy is lost",1.0
3083,3083,"Waves traveling through a medium lose some energy to the medium. However, when an electromagnetic wave travels through space, no energy is lost, so the wave doesnt get weaker as it travels. However, the energy is ""diluted"" as it spreads out over an ever-larger area as it travels away from the source.",the wave doesnt get weaker as it travels,"why is there no energy lost when an electromagnetic wave travels through space ?
",148,187,the wave doesnt get weaker as it travels,1.0
3084,3084,"Humans cant see ultraviolet light, but it is very useful nonetheless. It has higher-frequency waves than visible light, so it has more energy. It can be used to kill bacteria in food and to sterilize laboratory equipment (see Figure 21.12).",It has higher-frequency waves than visible light,"why does ultraviolet light have more energy ?
",70,117,it has higher - frequency waves than visible light,0.7999999999999999
3085,3085,"Humans cant see ultraviolet light, but it is very useful nonetheless. It has higher-frequency waves than visible light, so it has more energy. It can be used to kill bacteria in food and to sterilize laboratory equipment (see Figure 21.12).",it has more energy,"why is ultraviolet light more useful than visible light ?
",123,140,"it has higher - frequency waves than visible light , so it has more energy .",0.47058823529411764
3086,3086,"How a light bulb produces visible light varies by type of bulb, as you can see in Table 22.1. Incandescent light bulbs, which produce light by incandescence, give off a lot of heat as well as light, so they waste energy. Other light bulbs produce light by luminescence, so they produce little if any heat.","Incandescent light bulbs, which produce light by incandescence, give off a lot of heat as well as light","why do incandescent light bulbs waste energy ?
",94,196,give off a lot of heat as well as light,0.6923076923076924
3087,3087,"How a light bulb produces visible light varies by type of bulb, as you can see in Table 22.1. Incandescent light bulbs, which produce light by incandescence, give off a lot of heat as well as light, so they waste energy. Other light bulbs produce light by luminescence, so they produce little if any heat.",they waste energy,"why do incandescent light bulbs produce a lot of heat as well as light ?
",202,218,they waste energy,1.0
